"TreeDepth","Offset","Name","Size"
0,"0x868fd0f24b10","\scerpc",216
0,"0x868fd0f24ca0","\ntsvcs",216
0,"0x868fd0f24e30","\Windows\System32\scecli.dll",216
0,"0x868fd0f25150","\scerpc",216
0,"0x868fd0f252e0","\Windows\System32\gpapi.dll",216
0,"0x868fd0f25470","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd0f25790","\$Directory",216
0,"0x868fd0f25920","\Windows\System32\en-US\services.exe.mui",216
0,"0x868fd0f25ab0","\Windows\System32\slc.dll",216
0,"0x868fd0f25c40","\Windows\System32\umpoext.dll",216
0,"0x868fd0f25dd0","\Windows\System32",216
0,"0x868fd0f260f0","\Windows\Fonts\8514sys.fon",216
0,"0x868fd0f26410","\Windows\System32\tdh.dll",216
0,"0x868fd0f265a0","\Windows\System32\mintdh.dll",216
0,"0x868fd0f26730","\Windows\System32\dxgi.dll",216
0,"0x868fd0f27090","\Windows\System32\sppc.dll",216
0,"0x868fd0f276d0","\Windows\System32\umpo.dll",216
0,"0x868fd0f27d10","\Windows\System32\perfh009.dat",216
0,"0x868fd0f27ea0","\Windows\Fonts\vgasys.fon",216
0,"0x868fd0f281c0","\CMApi",216
0,"0x868fd0f28350","\Windows\System32\umpnpmgr.dll",216
0,"0x868fd0f28800","\Windows\System32\winevt\Logs\Microsoft-Windows-LanguagePackSetup%4Operational.evtx",216
0,"0x868fd0f28b20","\Windows\Fonts\marlett.ttf",216
0,"0x868fd0f292f0","\Windows\SysWOW64\dpapi.dll",216
0,"0x868fd0f297a0","\Windows\Fonts\segoeui.ttf",216
0,"0x868fd0f29de0","\Windows\System32\hid.dll",216
0,"0x868fd0f86ed0","\$Directory",216
0,"0x868fd0f88b90","\$Directory",216
0,"0x868fd0f89880","\Windows\System32\WDI\LogFiles\WdiContextLog.etl.003",216
0,"0x868fd0f89b60","\$Directory",216
0,"0x868fd0f8b6b0","\$PrepareToShrinkFileSize",216
0,"0x868fd0f8d0e0","\Windows\ServiceProfiles\NetworkService\NTUSER.DAT",216
0,"0x868fd0f8d270","\$Directory",216
0,"0x868fd0f8d400","\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1",216
0,"0x868fd0f8d590","\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TMContainer00000000000000000001.regtrans-ms",216
0,"0x868fd0f8d720","\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TMContainer00000000000000000002.regtrans-ms",216
0,"0x868fd0f8d8b0","\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM",216
0,"0x868fd0f8da40","\$Directory",216
0,"0x868fd0f8dbd0","\Endpoint",216
0,"0x868fd0f8dd60","\Endpoint",216
0,"0x868fd0f8def0","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd0f8e080","\CMNotify",216
0,"0x868fd0f8e3a0","\Windows\System32",216
0,"0x868fd0f8e530","\Windows\System32\svchost.exe",216
0,"0x868fd0f8e6c0","\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM.blf",216
0,"0x868fd0f8e850","\Windows\System32\RpcEpMap.dll",216
0,"0x868fd0f8e9e0","\Windows\System32\rpcss.dll",216
0,"0x868fd0f8eb70","\CMNotify",216
0,"0x868fd0f8ed00","\Windows\System32\SleepStudy\UserNotPresentSession.etl",216
0,"0x868fd0f8f1b0","\Endpoint",216
0,"0x868fd0f8f340","\Winsock2\CatalogChangeListener-338-0",216
0,"0x868fd0f8f4d0","\Endpoint",216
0,"0x868fd0f8f7f0","\Windows\System32\RpcRtRemote.dll",216
0,"0x868fd0f8fb10","\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2",216
0,"0x868fd0f8fca0","\Windows\System32\wshqos.dll",216
0,"0x868fd0f8fe30","\Device\HarddiskVolume1\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM",216
0,"0x868fd0f90150","\Windows\System32\en-US\wshqos.dll.mui",216
0,"0x868fd0f902e0","\Endpoint",216
0,"0x868fd0f90470","\Windows\System32\UXInit.dll",216
0,"0x868fd0f90600","\Windows\System32\uxtheme.dll",216
0,"0x868fd0f90790","\Windows\System32\bisrv.dll",216
0,"0x868fd0f90920","\Endpoint",216
0,"0x868fd0f90ab0","\epmapper",216
0,"0x868fd0f90c40","\Endpoint",216
0,"0x868fd0f90dd0","\Endpoint",216
0,"0x868fd0f910f0","\Windows\System32\dwmapi.dll",216
0,"0x868fd0f91410","\epmapper",216
0,"0x868fd0f915a0","\Windows\System32\psmsrv.dll",216
0,"0x868fd0f91730","\Winsock2\CatalogChangeListener-1d8-0",216
0,"0x868fd0f918c0","\Endpoint",216
0,"0x868fd0f91a50","\CMNotify",216
0,"0x868fd0f91be0","\Endpoint",216
0,"0x868fd0f91d70","\Windows\System32\rmclient.dll",216
0,"0x868fd0f92220","\Windows\System32\twinapi.appcore.dll",216
0,"0x868fd0f92540","\Windows\System32\sysntfy.dll",216
0,"0x868fd0f926d0","\Endpoint",216
0,"0x868fd0f92860","\Endpoint",216
0,"0x868fd0f929f0","\epmapper",216
0,"0x868fd0f92b80","\Windows\System32\ResourcePolicyClient.dll",216
0,"0x868fd0f92d10","\LSM_API_service",216
0,"0x868fd0f92ea0","\Windows\System32\lsm.dll",216
0,"0x868fd0f931c0","\LSM_API_service",216
0,"0x868fd0f93350","\LSM_API_service",216
0,"0x868fd0f934e0","\Windows\System32\dwminit.dll",216
0,"0x868fd0f93670","\Sessions\2\AppContainerNamedObjects\S-1-15-2-3945102849-3632965805-3846928828-240845225-3300287824-62672950-817265009",216
0,"0x868fd0f93990","\Windows\System32\PsmServiceExtHost.dll",216
0,"0x868fd0f94160","\Windows\System32\wer.dll",216
0,"0x868fd0f942f0","\$Directory",216
0,"0x868fd0f94930","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd0f94ac0","\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1",216
0,"0x868fd0f94de0","\Windows\System32\embeddedmodesvcapi.dll",216
0,"0x868fd2643820","\Windows\System32\CertEnroll.dll",216
0,"0x868fd2643cd0","\Windows\System32\dmwappushsvc.dll",216
0,"0x868fd2643e60","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd2644180","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Assets\HCBlack_Cortana_TraySearchBox_Glyph_100.png",216
0,"0x868fd2644630","\Windows\System32\en-US\winnlsres.dll.mui",216
0,"0x868fd2644ae0","\Windows\Fonts\segoeuisl.ttf",216
0,"0x868fd2645120","\Windows\System32\en-US\winnlsres.dll.mui",216
0,"0x868fd26458f0","\Windows\System32",216
0,"0x868fd2645a80","\Windows\System32\en-US\crypt32.dll.mui",216
0,"0x868fd2645c10","\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtxjtx",216
0,"0x868fd26460c0","\Windows\System32\en-US\shell32.dll.mui",216
0,"0x868fd2646250","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd26463e0","\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Operational.evtx",216
0,"0x868fd2646570","\Windows\Fonts\seguisb.ttf",216
0,"0x868fd2646890","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Fonts.Hant~und-Hant~1.0.mum",216
0,"0x868fd2646a20","\Windows\System32\en-US\duser.dll.mui",216
0,"0x868fd2646bb0","\Windows\SystemResources\Windows.UI.Cortana.Persona\Windows.UI.Cortana.Persona.pri",216
0,"0x868fd2646d40","\Windows\System32\en-US\imageres.dll.mui",216
0,"0x868fd2646ed0","\Windows\Fonts\segoeuib.ttf",216
0,"0x868fd2647380","\ProgramData\Microsoft\Windows Defender\Scans\mpcache-91F8F401F57820F6D392FE58B797A76F5B2F4DED.bin.01",216
0,"0x868fd26479c0","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd2647b50","\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.17763.1935_en-us_f47bb9117ff23e63",216
0,"0x868fd26484b0","\Windows\Fonts\StaticCache.dat",216
0,"0x868fd2648640","\Windows\System32\en-US\d2d1.dll.mui",216
0,"0x868fd2648960","\Windows\WinSxS\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.17763.1935_en-us_f47bb9117ff23e63\comctl32.dll.mui",216
0,"0x868fd2648af0","\ProgramData\Microsoft\Search\Data\Applications\Windows\edbtmp.jtx",216
0,"0x868fd2649130","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd2649770","\Windows\Fonts\segoeuib.ttf",216
0,"0x868fd264aee0","\Windows\System32\Cortana.Persona.dll",216
0,"0x868fd264b9d0","\Windows\System32\certca.dll",216
0,"0x868fd264d140","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd264d460","\Windows\SysWOW64\sxs.dll",216
0,"0x868fd264e0e0","\CMNotify",216
0,"0x868fd264ea40","\Windows\System32\winevt\Logs\Microsoft-Windows-CoreSystem-SmsRouter-Events%4Operational.evtx",216
0,"0x868fd2650340","\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db",216
0,"0x868fd2653d10","\lsass",216
0,"0x868fd2654b20","\chrome.3952.1.109807496",216
0,"0x868fd2656a60","\CMApi",216
0,"0x868fd2656d80","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Fonts.Hebr~und-Hebr~1.0.mum",216
0,"0x868fd2658e50","\$Directory",216
0,"0x868fd265ac00","\ProgramData\Microsoft\Windows Defender\Scans\mpcache-91F8F401F57820F6D392FE58B797A76F5B2F4DED.bin.67",216
0,"0x868fd265b3d0","\Windows\Fonts\seguisym.ttf",216
0,"0x868fd265b560","\ProgramData\Microsoft\Windows Defender\Scans\mpcache-91F8F401F57820F6D392FE58B797A76F5B2F4DED.bin.79",216
0,"0x868fd265ba10","\Windows\System32\en-US\radarrs.dll.mui",216
0,"0x868fd265bec0","\Windows\System32\en-US\wer.dll.mui",216
0,"0x868fd265c1e0","\Windows\System32\en-US\ieframe.dll.mui",216
0,"0x868fd265ea80","\Program Files\Mozilla Firefox\firefox.exe",216
0,"0x868fd265f250","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.1935_none_de70702c534c0c76",216
0,"0x868fd26622c0","\Program Files\Mozilla Firefox\mozglue.dll",216
0,"0x868fd2664520","\Windows\WinSxS\amd64_dual_flpydisk.inf_31bf3856ad364e35_10.0.17763.1131_none_8867a6108aaa5bbb\sfloppy.sys",216
0,"0x868fd2667720","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\parent.lock",216
0,"0x868fd26678b0","\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-wal",216
0,"0x868fd2667a40","\Windows\Fonts\sserife.fon",216
0,"0x868fd26683a0","\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm",216
0,"0x868fd2668e90","\Program Files\Mozilla Firefox\freebl3.dll",216
0,"0x868fd26691b0","\Windows\System32\en-US\kernel32.dll.mui",216
0,"0x868fd26694d0","\chrome.3952.1.109807496",216
0,"0x868fd2669660","\$Directory",216
0,"0x868fd2669b10","\Windows\Fonts\times.ttf",216
0,"0x868fd2669e30","\$Directory",216
0,"0x868fd266a150","\$Directory",216
0,"0x868fd266add0","\Windows\System32\en-US\crypt32.dll.mui",216
0,"0x868fd266b0f0","\Windows\Fonts\segoeui.ttf",216
0,"0x868fd266b410","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd266b730","\Program Files\Mozilla Firefox\omni.ja",216
0,"0x868fd266bbe0","\Program Files\Mozilla Firefox",216
0,"0x868fd266c3b0","\chrome.5408.0.35361926",216
0,"0x868fd266c860","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\places.sqlite",216
0,"0x868fd266c9f0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\webappsstore.sqlite-shm",216
0,"0x868fd266d800","\cubeb-pipe-6324-1",216
0,"0x868fd266dcb0","\cubeb-pipe-6324-1",216
0,"0x868fd266e480","\chrome.3952.2.204748032",216
0,"0x868fd266e930","\chrome.3952.2.204748032",216
0,"0x868fd266eac0","\Program Files\Mozilla Firefox\firefox.exe",216
0,"0x868fd266ec50","\Program Files\Mozilla Firefox",216
0,"0x868fd2674a10","\chrome.5408.0.35361926",216
0,"0x868fd2675cd0","\chrome.5408.3.177887667",216
0,"0x868fd2675e60","\chrome.6324.14.18802362",216
0,"0x868fd2676e00","\chrome.6324.16.100135656",216
0,"0x868fd2677440","\chrome.6324.15.134573869",216
0,"0x868fd2677da0","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd267faa0","\Windows\System32\en-US\winmm.dll.mui",216
0,"0x868fd26800e0","\Windows\Fonts\times.ttf",216
0,"0x868fd2743500","\$Directory",216
0,"0x868fd2743690","\Users\kaul\Desktop\Memory Capture\DumpIt.exe",216
0,"0x868fd2743820","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\ActivationStore.dat.LOG1",216
0,"0x868fd27439b0","\$Directory",216
0,"0x868fd2743cd0","\Windows\System32\taskhostw.exe",216
0,"0x868fd2744630","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\ActivationStore.dat",216
0,"0x868fd2744e00","\srvsvc",216
0,"0x868fd27455d0","\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.21062.152.0_x64__8wekyb3d8bbwe\ActivationStore.dat.LOG2",216
0,"0x868fd27458f0","\Windows\System32\sysmain.dll",216
0,"0x868fd2746250","\$Directory",216
0,"0x868fd2747ce0","\$Directory",216
0,"0x868fd2747e70","\$Directory",216
0,"0x868fd2748640","\$Directory",216
0,"0x868fd27487d0","\$Directory",216
0,"0x868fd2749c20","\$Directory",216
0,"0x868fd274aee0","\$Directory",216
0,"0x868fd274fd00","\Users\kaul\AppData\Local\IconCache.db",216
0,"0x868fd2752730","\$Directory",216
0,"0x868fd2755de0","\Windows\System32\smartscreen.exe",216
0,"0x868fd2757b90","\$Directory",216
0,"0x868fd275bba0","\$Directory",216
0,"0x868fd2771b30","\$Directory",216
0,"0x868fd2c300e0","\Windows\System32\en-US\winmmbase.dll.mui",216
0,"0x868fd2c30590","\Windows\System32\uDWM.dll",216
0,"0x868fd2c30a40","\Windows\System32\winmmbase.dll",216
0,"0x868fd2c30bd0","\Windows\System32\dwm.exe",216
0,"0x868fd2c30d60","\Windows\System32\samlib.dll",216
0,"0x868fd2c30ef0","\Windows\System32\dwmcore.dll",216
0,"0x868fd2c31080","\Windows\System32\dcomp.dll",216
0,"0x868fd2c31210","\Windows\System32\dsreg.dll",216
0,"0x868fd2c313a0","\Windows\System32\propsys.dll",216
0,"0x868fd2c31530","\Windows\System32\dwmredir.dll",216
0,"0x868fd2c31850","\Windows\System32\xmllite.dll",216
0,"0x868fd2c319e0","\Windows\System32\winmm.dll",216
0,"0x868fd2c31d00","\ProgramData\Microsoft\Windows Defender\Scans\mpcache-91F8F401F57820F6D392FE58B797A76F5B2F4DED.bin.83",216
0,"0x868fd2c32340","\Windows\System32\msvcp110_win.dll",216
0,"0x868fd2c32660","\Windows\System32\ResourcePolicyServer.dll",216
0,"0x868fd2c327f0","\Windows\System32\apphelp.dll",216
0,"0x868fd2c32b10","\$Directory",216
0,"0x868fd2c33150","\Windows\System32\wtsapi32.dll",216
0,"0x868fd2c332e0","\Windows\System32\config\BBI",216
0,"0x868fd2c33470","\Windows\System32\config\BBI.LOG1",216
0,"0x868fd2c33600","\Windows\System32\d3d11.dll",216
0,"0x868fd2c33790","\Windows\System32",216
0,"0x868fd2c33920","\CMNotify",216
0,"0x868fd2c33ab0","\CMNotify",216
0,"0x868fd2c33c40","\Windows\System32\WinTypes.dll",216
0,"0x868fd2c340f0","\$Directory",216
0,"0x868fd2c34280","\CMNotify",216
0,"0x868fd2c34410","\Windows\System32\d2d1.dll",216
0,"0x868fd2c345a0","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd2c348c0","\Windows\ServiceProfiles\LocalService\NTUSER.DAT",216
0,"0x868fd2c34a50","\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2",216
0,"0x868fd2c34be0","\Windows\System32\gpsvc.dll",216
0,"0x868fd2c34d70","\Windows\System32\svchost.exe",216
0,"0x868fd2c35090","\Windows\System32\CoreMessaging.dll",216
0,"0x868fd2c35220","\Windows\System32\BrokerLib.dll",216
0,"0x868fd2c353b0","\Windows\System32\vm3dum64_loader.dll",216
0,"0x868fd2c35540","\PROGRA~1\MOZILL~1\nssckbi.dll",216
0,"0x868fd2c356d0","\Windows\System32\dwmghost.dll",216
0,"0x868fd2c35860","\Windows\System32\D3DCompiler_47.dll",216
0,"0x868fd2c35b80","\Windows\System32\d3d10warp.dll",216
0,"0x868fd2c35d10","\Windows\System32\config\BBI.LOG2",216
0,"0x868fd2c35ea0","\Windows\System32\SystemEventsBrokerServer.dll",216
0,"0x868fd2c361c0","\Windows\System32\dab.dll",216
0,"0x868fd2c36350","\Windows\System32\dabapi.dll",216
0,"0x868fd2c364e0","\Windows\System32\svchost.exe",216
0,"0x868fd2c36670","\Windows\System32\dsrole.dll",216
0,"0x868fd2c36990","\Windows\System32\taskschd.dll",216
0,"0x868fd2c36b20","\Windows\System32",216
0,"0x868fd2c36cb0","\CMNotify",216
0,"0x868fd2c36e40","\Windows\System32\nlaapi.dll",216
0,"0x868fd2c37160","\Windows\System32\schedsvc.dll",216
0,"0x868fd2c372f0","\Windows\ServiceProfiles\LocalService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM.blf",216
0,"0x868fd2c37480","\Windows\System32\ubpm.dll",216
0,"0x868fd2c377a0","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd2c37930","\Windows\ServiceProfiles\LocalService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TMContainer00000000000000000001.regtrans-ms",216
0,"0x868fd2c37ac0","\Windows\ServiceProfiles\LocalService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TMContainer00000000000000000002.regtrans-ms",216
0,"0x868fd2c37c50","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd2cd4400","\Windows\System32\taskcomp.dll",216
0,"0x868fd2cd4590","\atsvc",216
0,"0x868fd2cd4720","\$Directory",216
0,"0x868fd2cd48b0","\Windows\System32\ncbservice.dll",216
0,"0x868fd2cd4a40","\Windows\System32",216
0,"0x868fd2cd4bd0","\Windows\System32\CSystemEventsBrokerClient.dll",216
0,"0x868fd2cd4d60","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd2cd4ef0","\atsvc",216
0,"0x868fd2cd5080","\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM",216
0,"0x868fd2cd5210","\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{1c3790b4-b8ad-11e8-aa21-e41d2d101530}.TM",216
0,"0x868fd2cd53a0","\Windows\System32\svchost.exe",216
0,"0x868fd2cd56c0","\Windows\System32\wmiclnt.dll",216
0,"0x868fd2cd59e0","\Windows\System32",216
0,"0x868fd2cd5e90","\atsvc",216
0,"0x868fd2cd61b0","\Windows\System32\svchost.exe",216
0,"0x868fd2cd67f0","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd2cd6980","\Windows\System32\Windows.Devices.Radios.dll",216
0,"0x868fd2cd6ca0","\Windows\System32\usermgrcli.dll",216
0,"0x868fd2cd6e30","\Windows\System32\SystemEventsBrokerClient.dll",216
0,"0x868fd2cd7150","\Windows\Tasks",216
0,"0x868fd2cd7470","\CMNotify",216
0,"0x868fd2cd7790","\CMNotify",216
0,"0x868fd2cd7920","\Windows\System32\TimeBrokerServer.dll",216
0,"0x868fd2cd7dd0","\Windows\System32\avrt.dll",216
0,"0x868fd2cd80f0","\CMNotify",216
0,"0x868fd2cd8280","\CMNotify",216
0,"0x868fd2cd8410","\Windows\System32\ISM.dll",216
0,"0x868fd2cd85a0","\CMNotify",216
0,"0x868fd2cd8730","\CMApi",216
0,"0x868fd2cd88c0","\Windows\System32\CoreUIComponents.dll",216
0,"0x868fd2cd8a50","\CMNotify",216
0,"0x868fd2cd8be0","\Windows\System32\nrpsrv.dll",216
0,"0x868fd2cd8d70","\CMNotify",216
0,"0x868fd2cd9090","\CMNotify",216
0,"0x868fd2cd9220","\CMNotify",216
0,"0x868fd2cd93b0","\Windows\System32\BthRadioMedia.dll",216
0,"0x868fd2cd9540","\Windows\System32\httpprxc.dll",216
0,"0x868fd2cd96d0","\Windows\System32\ninput.dll",216
0,"0x868fd2cd99f0","\Windows\System32\WindowsCodecs.dll",216
0,"0x868fd2cd9b80","\Windows\System32\Windows.Gaming.Input.dll",216
0,"0x868fd2cd9ea0","\Windows\System32\lmhsvc.dll",216
0,"0x868fd2cda1c0","\Endpoint",216
0,"0x868fd2cda350","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd2cda4e0","\CMNotify",216
0,"0x868fd2cda670","\CMNotify",216
0,"0x868fd2cda800","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Core.dll",216
0,"0x868fd2cda990","\CMNotify",216
0,"0x868fd2cdacb0","\CMNotify",216
0,"0x868fd2cdae40","\CMNotify",216
0,"0x868fd2cdb160","\Windows\System32\OneCoreUAPCommonProxyStub.dll",216
0,"0x868fd2cdb2f0","\CMNotify",216
0,"0x868fd2cdb480","\CMNotify",216
0,"0x868fd2cdb930","\CMNotify",216
0,"0x868fd2cdbc50","\CMNotify",216
0,"0x868fd2cdbde0","\CMNotify",216
0,"0x868fd2d326a0","\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl",216
0,"0x868fd2d337e0","\Windows\System32\drivers\luafv.sys",216
0,"0x868fd2d36190","\Windows\System32\drivers\wcifs.sys",216
0,"0x868fd2d36750","\$PrepareToShrinkFileSize",216
0,"0x868fd2d372d0","\Windows\System32\drivers\cldflt.sys",216
0,"0x868fd2d37720","\$PrepareToShrinkFileSize",216
0,"0x868fd2d37890","\Windows\System32\drivers\storqosflt.sys",216
0,"0x868fd2d41540","\Windows\System32\drivers\lltdio.sys",216
0,"0x868fd2d5e370","\Windows\System32\en-US\shell32.dll.mui",216
0,"0x868fd2d5ecd0","\Windows\System32\amsiproxy.dll",216
0,"0x868fd2d5ee60","\Windows\System32\sfc_os.dll",216
0,"0x868fd2d5f180","\$Directory",216
0,"0x868fd2d5f310","\CMApi",216
0,"0x868fd2d5f7c0","\Windows\System32\winevt\Logs\Microsoft-Windows-StorageManagement%4Operational.evtx",216
0,"0x868fd2d5fe00","\$ConvertToNonresident",216
0,"0x868fd2d602b0","\Windows\System32\msimg32.dll",216
0,"0x868fd2d60da0","\Windows\System32\spool\drivers\W32X86\PCC",216
0,"0x868fd2d610c0","\Windows\System32\en-US\APMon.dll.mui",216
0,"0x868fd2d61250","\$Directory",216
0,"0x868fd2d61700","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd2d61890","\Windows\System32\credui.dll",216
0,"0x868fd2d61d40","\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd",216
0,"0x868fd2d62380","\$Directory",216
0,"0x868fd2d62510","\Windows\System32",216
0,"0x868fd2d626a0","\Endpoint",216
0,"0x868fd2d62ce0","\Users\kaul\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db",216
0,"0x868fd2d63640","\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\Logs\dosvc.20211008_172847_061.etl",216
0,"0x868fd2d637d0","\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData",216
0,"0x868fd2d63960","\chrome.6324.35.43012388",216
0,"0x868fd2d63c80","\Windows\System32\pcacli.dll",216
0,"0x868fd2d64450","\Windows\System32\Windows.Devices.Bluetooth.dll",216
0,"0x868fd2d645e0","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd2d64c20","\Windows\System32\en-US\ole32.dll.mui",216
0,"0x868fd2d64db0","\CMApi",216
0,"0x868fd2d650d0","\AsyncConnectHlp",216
0,"0x868fd2d658a0","\Windows\System32\APMon.dll",216
0,"0x868fd2d65bc0","\Windows\System32\dssvc.dll",216
0,"0x868fd2d66520","\Endpoint",216
0,"0x868fd2d669d0","\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-321011808-3761883066-353627080-1003-MergedResources-1.pri",216
0,"0x868fd2d671a0","\CMNotify",216
0,"0x868fd2d67b00","\Windows\System32\localspl.dll",216
0,"0x868fd2d682d0","\Windows\System32\Windows.Networking.dll",216
0,"0x868fd2d68460","\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe\resources.pri",216
0,"0x868fd2d685f0","\Windows\System32\C_1257.NLS",216
0,"0x868fd2d68910","\Windows\System32\usocore.dll",216
